,BoundingBox_Width,BoundingBox_Height,BoundingBox_Left,BoundingBox_Top,AgeRange_Low,AgeRange_High,Smile_Value,Smile_Confidence,Eyeglasses_Value,Eyeglasses_Confidence,Sunglasses_Value,Sunglasses_Confidence,Gender_Value,Gender_Confidence,Beard_Value,Beard_Confidence,Mustache_Value,Mustache_Confidence,EyesOpen_Value,EyesOpen_Confidence,MouthOpen_Value,MouthOpen_Confidence,Emotions_HAPPY_Confidence,Emotions_CALM_Confidence,Emotions_CONFUSED_Confidence,Emotions_SURPRISED_Confidence,Emotions_DISGUSTED_Confidence,Emotions_SAD_Confidence,Emotions_ANGRY_Confidence,Emotions_FEAR_Confidence,Landmarks_eyeLeft_X,Landmarks_eyeLeft_Y,Landmarks_eyeRight_X,Landmarks_eyeRight_Y,Landmarks_mouthLeft_X,Landmarks_mouthLeft_Y,Landmarks_mouthRight_X,Landmarks_mouthRight_Y,Landmarks_nose_X,Landmarks_nose_Y,Landmarks_leftEyeBrowLeft_X,Landmarks_leftEyeBrowLeft_Y,Landmarks_leftEyeBrowRight_X,Landmarks_leftEyeBrowRight_Y,Landmarks_leftEyeBrowUp_X,Landmarks_leftEyeBrowUp_Y,Landmarks_rightEyeBrowLeft_X,Landmarks_rightEyeBrowLeft_Y,Landmarks_rightEyeBrowRight_X,Landmarks_rightEyeBrowRight_Y,Landmarks_rightEyeBrowUp_X,Landmarks_rightEyeBrowUp_Y,Landmarks_leftEyeLeft_X,Landmarks_leftEyeLeft_Y,Landmarks_leftEyeRight_X,Landmarks_leftEyeRight_Y,Landmarks_leftEyeUp_X,Landmarks_leftEyeUp_Y,Landmarks_leftEyeDown_X,Landmarks_leftEyeDown_Y,Landmarks_rightEyeLeft_X,Landmarks_rightEyeLeft_Y,Landmarks_rightEyeRight_X,Landmarks_rightEyeRight_Y,Landmarks_rightEyeUp_X,Landmarks_rightEyeUp_Y,Landmarks_rightEyeDown_X,Landmarks_rightEyeDown_Y,Landmarks_noseLeft_X,Landmarks_noseLeft_Y,Landmarks_noseRight_X,Landmarks_noseRight_Y,Landmarks_mouthUp_X,Landmarks_mouthUp_Y,Landmarks_mouthDown_X,Landmarks_mouthDown_Y,Landmarks_leftPupil_X,Landmarks_leftPupil_Y,Landmarks_rightPupil_X,Landmarks_rightPupil_Y,Landmarks_upperJawlineLeft_X,Landmarks_upperJawlineLeft_Y,Landmarks_midJawlineLeft_X,Landmarks_midJawlineLeft_Y,Landmarks_chinBottom_X,Landmarks_chinBottom_Y,Landmarks_midJawlineRight_X,Landmarks_midJawlineRight_Y,Landmarks_upperJawlineRight_X,Landmarks_upperJawlineRight_Y,Pose_Roll,Pose_Yaw,Pose_Pitch,Quality_Brightness,Quality_Sharpness,Confidence,FaceOccluded_Value,FaceOccluded_Confidence,EyeDirection_Yaw,EyeDirection_Pitch,EyeDirection_Confidence
340.jpg,0.5603763461112976,0.8152402639389038,0.2574475407600403,0.14811672270298004,68,76,True,94.81050109863281,True,99.97084045410156,False,100.0,Male,99.96253967285156,True,99.89382934570312,False,60.543434143066406,True,98.65465545654297,True,97.26210021972656,92.1875,0.004756450653076172,0.024747848510742188,1.8072128295898438,8.344650268554688e-05,0.0001609325408935547,0.000476837158203125,0.0001430511474609375,0.3795486390590668,0.4676893353462219,0.6232309341430664,0.46835508942604065,0.3990781903266907,0.7385053634643555,0.6017512679100037,0.7396312355995178,0.46741005778312683,0.6005648970603943,0.2995886504650116,0.40848785638809204,0.41817107796669006,0.3831946551799774,0.35336485505104065,0.3710874021053314,0.5582037568092346,0.38291946053504944,0.7241278886795044,0.4089561998844147,0.6353652477264404,0.37086132168769836,0.34006789326667786,0.467598557472229,0.4276013672351837,0.47015777230262756,0.3768240213394165,0.453335165977478,0.38021644949913025,0.47925737500190735,0.5748395323753357,0.47042885422706604,0.6705513596534729,0.46852681040763855,0.6216742992401123,0.45384642481803894,0.6216651797294617,0.479993999004364,0.44166263937950134,0.6361035704612732,0.5321549773216248,0.6364017724990845,0.4839908480644226,0.6993452310562134,0.48868563771247864,0.7819207310676575,0.3795486390590668,0.4676893353462219,0.6232309341430664,0.46835508942604065,0.2848670780658722,0.4888855516910553,0.328883558511734,0.7772630453109741,0.5036882758140564,0.9259945750236511,0.7624954581260681,0.7781779766082764,0.8185896873474121,0.48901841044425964,-1.187299370765686,-8.334036827087402,5.37217903137207,89.98117065429688,99.19506072998047,99.9990234375,False,99.99614715576172,-4.242895126342773,0.5683684349060059,99.99159240722656
426.jpg,0.5109336376190186,0.7316898703575134,0.25023436546325684,0.1989203244447708,33,41,True,99.2468490600586,False,99.99993133544922,False,100.0,Female,98.5833740234375,False,99.35025024414062,False,99.99803924560547,True,98.69564819335938,True,51.46831130981445,100.0,0.021660327911376953,0.0005841255187988281,0.0024884939193725586,0.0003159046173095703,0.00010728836059570312,6.556510925292969e-05,0.0,0.37777766585350037,0.47146129608154297,0.6177413463592529,0.473840594291687,0.3993408679962158,0.7248716354370117,0.5997211933135986,0.7271112203598022,0.49205100536346436,0.6073157787322998,0.28966742753982544,0.4126681983470917,0.42483288049697876,0.39656466245651245,0.3563966453075409,0.38283631205558777,0.562052845954895,0.3976040184497833,0.706169605255127,0.41607558727264404,0.6326515078544617,0.3849453926086426,0.33561620116233826,0.4700661897659302,0.4249364733695984,0.4743514955043793,0.3764975070953369,0.4586819112300873,0.37858864665031433,0.48272329568862915,0.5697606801986694,0.47572094202041626,0.6605911254882812,0.47310733795166016,0.6173409223556519,0.4609525203704834,0.6161620616912842,0.4850009083747864,0.4502636194229126,0.6351304054260254,0.5389289855957031,0.6358436346054077,0.4945284128189087,0.6954776048660278,0.4956730306148529,0.7718971371650696,0.37777766585350037,0.47146129608154297,0.6177413463592529,0.473840594291687,0.24439965188503265,0.4758804738521576,0.29426708817481995,0.749701738357544,0.49914485216140747,0.9030798673629761,0.7178022861480713,0.7525488138198853,0.7665588855743408,0.47960442304611206,-0.14741437137126923,-2.423534631729126,4.969893455505371,63.07379150390625,95.51618957519531,99.99971008300781,False,99.79177856445312,-2.4347891807556152,7.44682502746582,99.9918441772461
368.jpg,0.5198780298233032,0.7854048013687134,0.2686225175857544,0.1444772183895111,20,28,True,99.95000457763672,False,99.99996185302734,False,100.0,Female,99.99090576171875,False,99.6922607421875,False,99.9996566772461,True,98.58618927001953,True,99.96910095214844,100.0,2.384185791015625e-05,0.00011920928955078125,1.4901161193847656e-05,1.1920928955078125e-05,0.0,2.384185791015625e-05,0.0,0.3806205987930298,0.4673182964324951,0.6160818338394165,0.47233521938323975,0.40268734097480774,0.7175593972206116,0.5994076728820801,0.7223405241966248,0.47543632984161377,0.6216956973075867,0.3006524443626404,0.40077927708625793,0.4207577705383301,0.400199294090271,0.35684046149253845,0.38246411085128784,0.5551937818527222,0.402275025844574,0.7096788287162781,0.4082242548465729,0.6277766823768616,0.38683435320854187,0.34158870577812195,0.4627872705459595,0.42716702818870544,0.4703282415866852,0.37847423553466797,0.4555872678756714,0.3814547657966614,0.47822579741477966,0.5692342519760132,0.47319355607032776,0.6606764793395996,0.4693107306957245,0.6147963404655457,0.4603617191314697,0.6147139072418213,0.4830985367298126,0.4457956850528717,0.6361780166625977,0.5329648852348328,0.6377785801887512,0.48794418573379517,0.6979047656059265,0.4920371472835541,0.7701588869094849,0.3806205987930298,0.4673182964324951,0.6160818338394165,0.47233521938323975,0.2782289385795593,0.43933364748954773,0.32439836859703064,0.7134392857551575,0.5039165616035461,0.8908979296684265,0.7410907745361328,0.7202954292297363,0.7911565899848938,0.44770458340644836,-1.5560764074325562,-6.910782337188721,-1.7328310012817383,85.37982940673828,95.51618957519531,99.99996185302734,False,99.88776397705078,-2.663825511932373,0.48209431767463684,99.99116516113281
397.jpg,0.5591908097267151,0.716582179069519,0.2315269112586975,0.14404483139514923,0,4,True,99.96622467041016,False,99.79203033447266,False,99.99995422363281,Female,99.99266052246094,False,99.96554565429688,False,99.97974395751953,True,90.44548034667969,True,94.54547119140625,100.0,0.0,0.0,1.4901161193847656e-05,0.0,0.0,0.0,0.0,0.37519004940986633,0.4645243287086487,0.6181621551513672,0.4681442975997925,0.39664381742477417,0.6883894205093384,0.5997623205184937,0.6916748881340027,0.48420825600624084,0.5991689562797546,0.2905043065547943,0.40348124504089355,0.42187970876693726,0.4005611836910248,0.3544560968875885,0.3851008117198944,0.5594530701637268,0.4020359218120575,0.7104122638702393,0.4087451994419098,0.6317645907402039,0.38823869824409485,0.33405372500419617,0.4605676531791687,0.42338696122169495,0.4664677381515503,0.3739859461784363,0.4534361660480499,0.3764638602733612,0.4739788770675659,0.5698249936103821,0.4685368537902832,0.6622838377952576,0.46520334482192993,0.617310106754303,0.45683377981185913,0.6165872812271118,0.47742170095443726,0.4471810460090637,0.6151696443557739,0.5359951257705688,0.6162847876548767,0.49080902338027954,0.6706629395484924,0.4931383430957794,0.7366481423377991,0.37519004940986633,0.4645243287086487,0.6181621551513672,0.4681442975997925,0.25479644536972046,0.44093066453933716,0.30383408069610596,0.691899836063385,0.499761164188385,0.8492555022239685,0.7279835343360901,0.6969586610794067,0.7793015837669373,0.4470426142215729,0.2842017412185669,-3.1083600521087646,-2.9942626953125,78.71483612060547,94.08262634277344,99.99996185302734,False,99.95736694335938,-0.5845687389373779,-5.303115367889404,99.9402847290039
383.jpg,0.5521182417869568,0.8305011987686157,0.2418995499610901,0.13735584914684296,33,41,True,99.9202880859375,False,99.99889373779297,False,100.0,Male,99.52861785888672,True,99.76763153076172,False,59.16688537597656,True,98.29035186767578,True,95.35604858398438,100.0,0.0,0.00042319297790527344,0.0,0.0,0.0,0.0,0.0,0.368992418050766,0.46523743867874146,0.6212462186813354,0.4715743362903595,0.38392558693885803,0.7270495891571045,0.5940556526184082,0.7327314615249634,0.47009924054145813,0.5970202684402466,0.2834014892578125,0.4047245383262634,0.4154324233531952,0.3839282989501953,0.3465728759765625,0.3703184127807617,0.5596984028816223,0.3870692551136017,0.7215431928634644,0.41506925225257874,0.6371141076087952,0.3768334984779358,0.3267275094985962,0.46393564343452454,0.4186222553253174,0.4685465097427368,0.3672676682472229,0.45123040676116943,0.3695814311504364,0.47640010714530945,0.5709123015403748,0.4722693860530853,0.6682709455490112,0.47246935963630676,0.6204220652580261,0.4574570059776306,0.6192297339439392,0.4826882481575012,0.43503984808921814,0.6306984424591064,0.5281196236610413,0.6330211162567139,0.4784085154533386,0.6931633949279785,0.4797377586364746,0.7733269929885864,0.368992418050766,0.46523743867874146,0.6212462186813354,0.4715743362903595,0.2519834041595459,0.480154424905777,0.29427337646484375,0.7632359862327576,0.4865993857383728,0.9138479828834534,0.7397229671478271,0.7738966345787048,0.8014740943908691,0.49274396896362305,0.010471177287399769,-5.730891704559326,7.044668197631836,88.84970092773438,98.08562469482422,99.99915313720703,False,99.721435546875,2.036306858062744,-2.7680435180664062,99.98931121826172
156.jpg,0.5519879460334778,0.8036131262779236,0.23245340585708618,0.15462006628513336,28,36,True,61.10342025756836,True,100.0,False,99.99998474121094,Male,99.90457153320312,True,99.62300109863281,True,78.13075256347656,True,98.75594329833984,False,99.05833435058594,50.03125,17.88330078125,0.029993057250976562,2.9802322387695312e-05,7.748603820800781e-05,0.042128562927246094,3.5762786865234375e-05,0.0,0.3747044801712036,0.4714099168777466,0.6217193007469177,0.4718542993068695,0.39071419835090637,0.733994722366333,0.5964425206184387,0.7346373796463013,0.4803665578365326,0.6027613282203674,0.287770539522171,0.41285422444343567,0.4213809669017792,0.38975104689598083,0.35262471437454224,0.37743160128593445,0.5628876686096191,0.3898282051086426,0.7172245979309082,0.413408488035202,0.637571394443512,0.3776923418045044,0.33234578371047974,0.4710184931755066,0.42314842343330383,0.47373896837234497,0.3731318712234497,0.45754581689834595,0.37522032856941223,0.48271432518959045,0.5723128914833069,0.473959356546402,0.6670002937316895,0.471712201833725,0.6211472153663635,0.4579720199108124,0.6198088526725769,0.48323288559913635,0.4424552619457245,0.6364342570304871,0.5338176488876343,0.6367282867431641,0.48595738410949707,0.6981499791145325,0.4868675172328949,0.7782680988311768,0.3747044801712036,0.4714099168777466,0.6217193007469177,0.4718542993068695,0.24972079694271088,0.4877833127975464,0.2943832576274872,0.7698459625244141,0.4919528663158417,0.9179062843322754,0.731568455696106,0.7709078192710876,0.7886130809783936,0.48845231533050537,-1.1325616836547852,-4.524255275726318,6.914076328277588,67.19751739501953,98.9244613647461,99.99954986572266,False,99.87130737304688,-2.931901693344116,2.404816150665283,99.99222564697266
142.jpg,0.5229185223579407,0.774604320526123,0.2555754780769348,0.17070087790489197,28,36,True,99.96210479736328,False,99.99987030029297,False,99.99998474121094,Female,99.99840545654297,False,99.94844055175781,False,99.99999237060547,True,98.58724212646484,True,99.6578598022461,100.0,0.00017881393432617188,0.0008225440979003906,0.000476837158203125,1.7881393432617188e-05,0.0,2.384185791015625e-05,0.0,0.3801703155040741,0.4694487452507019,0.6215999126434326,0.4719974398612976,0.40039196610450745,0.7314642667770386,0.6014968156814575,0.7342241406440735,0.47469452023506165,0.6006185412406921,0.2982082664966583,0.41153714060783386,0.42076000571250916,0.38879287242889404,0.3553334176540375,0.3763127624988556,0.5592402219772339,0.38965803384780884,0.7181249856948853,0.41509100794792175,0.6341367959976196,0.3782314956188202,0.3401583731174469,0.4690220355987549,0.42764824628829956,0.4723849296569824,0.3778368830680847,0.4557153880596161,0.38081398606300354,0.48086315393447876,0.5734508633613586,0.4737938642501831,0.667357861995697,0.4723820984363556,0.620307207107544,0.45811450481414795,0.6199300289154053,0.48340505361557007,0.4446738064289093,0.6344380974769592,0.5341131687164307,0.6353154182434082,0.48730114102363586,0.6960880756378174,0.49093547463417053,0.7760939002037048,0.3801703155040741,0.4694487452507019,0.6215999126434326,0.4719974398612976,0.2752809226512909,0.487676739692688,0.32082876563072205,0.768218994140625,0.5026952624320984,0.9153637886047363,0.7487742900848389,0.7716159224510193,0.8024975061416626,0.4914335608482361,-1.037861943244934,-7.802704811096191,4.8347296714782715,85.24054718017578,98.08562469482422,99.99906921386719,False,99.9052734375,-2.557973623275757,2.750176191329956,99.99117279052734
94.jpg,0.5648474097251892,0.8149508237838745,0.23181790113449097,0.1254478543996811,30,38,True,97.41937255859375,False,99.99998474121094,False,100.0,Male,99.9698486328125,True,99.99237823486328,True,70.75594329833984,True,97.0860366821289,False,68.52351379394531,97.0703125,0.29125213623046875,0.006693601608276367,1.4901161193847656e-05,0.0,5.9604644775390625e-06,1.1920928955078125e-05,0.0,0.37193751335144043,0.46945008635520935,0.6267389059066772,0.4726264774799347,0.391929566860199,0.7331265807151794,0.6045503616333008,0.7356722354888916,0.4964454770088196,0.6231345534324646,0.27832305431365967,0.4015166461467743,0.42495080828666687,0.3946857452392578,0.35170236229896545,0.37768110632896423,0.5702700614929199,0.39624547958374023,0.7206228375434875,0.40655192732810974,0.6445817351341248,0.3809148669242859,0.3267945647239685,0.4658260643482208,0.422235369682312,0.4719489812850952,0.37111902236938477,0.45651349425315857,0.3729199469089508,0.4807588458061218,0.5759768486022949,0.473834365606308,0.6718403697013855,0.46997106075286865,0.6267468929290771,0.4595896005630493,0.6251697540283203,0.4837977886199951,0.44962790608406067,0.6436260938644409,0.5436844229698181,0.6446608901023865,0.4962686598300934,0.7077911496162415,0.49628597497940063,0.7851114273071289,0.37193751335144043,0.46945008635520935,0.6267389059066772,0.4726264774799347,0.2248196005821228,0.4507942497730255,0.275466650724411,0.7393851280212402,0.49676334857940674,0.9163628816604614,0.7253542542457581,0.744391679763794,0.779209554195404,0.4569826126098633,-0.1366731971502304,-1.6716388463974,1.2616840600967407,93.80628204345703,98.08562469482422,99.99897766113281,False,99.98119354248047,0.364488422870636,-1.585521936416626,99.98178100585938
80.jpg,0.5655947327613831,0.7871665954589844,0.21408051252365112,0.15394702553749084,58,66,False,99.8984603881836,False,99.93504333496094,False,99.99856567382812,Male,99.98907470703125,True,99.730224609375,True,78.36078643798828,True,96.96422576904297,False,70.85540771484375,0.0006536642322316766,22.9736328125,64.25130462646484,3.0612945556640625,0.1087188720703125,0.08764266967773438,13.65966796875,0.6015777587890625,0.370634526014328,0.46805131435394287,0.6228029727935791,0.47044044733047485,0.39043641090393066,0.7386643886566162,0.5999969840049744,0.7405110001564026,0.4944183826446533,0.5906938910484314,0.2769346833229065,0.41135379672050476,0.422698974609375,0.3796355426311493,0.3497629165649414,0.3688003122806549,0.5674177408218384,0.3808274567127228,0.7157303094863892,0.41519173979759216,0.6411423087120056,0.3712923228740692,0.32567745447158813,0.4690374433994293,0.420222669839859,0.4707270860671997,0.3696647584438324,0.45308464765548706,0.37152180075645447,0.47959819436073303,0.5725855231285095,0.47216305136680603,0.6673334240913391,0.4721671938896179,0.6229149103164673,0.4554097354412079,0.6211705803871155,0.48189064860343933,0.44722068309783936,0.6331299543380737,0.5405140519142151,0.6339199542999268,0.4935026168823242,0.6957332491874695,0.4932803511619568,0.780015766620636,0.370634526014328,0.46805131435394287,0.6228029727935791,0.47044044733047485,0.22213245928287506,0.5036402344703674,0.2724905014038086,0.792134165763855,0.4932546317577362,0.929512619972229,0.7195115089416504,0.7960196733474731,0.77321857213974,0.5083839297294617,-0.6517136096954346,0.5797834396362305,10.599466323852539,92.48794555664062,98.08562469482422,99.99889373779297,False,99.99299621582031,-4.391284942626953,8.387248039245605,99.98102569580078
195.jpg,0.5737577080726624,0.8075806498527527,0.21358293294906616,0.1265724152326584,23,31,True,99.61810302734375,False,100.0,False,100.0,Male,99.99773406982422,True,99.98933410644531,False,78.03627014160156,True,98.50552368164062,True,88.58759307861328,100.0,0.002568960189819336,8.344650268554688e-05,1.4901161193847656e-05,0.0,0.0,0.0,0.0,0.3705688714981079,0.4657512903213501,0.6243335604667664,0.4693757891654968,0.3890998959541321,0.7271625399589539,0.600583553314209,0.7302151322364807,0.4906374216079712,0.6051558256149292,0.27827104926109314,0.4027460217475891,0.42234089970588684,0.38693884015083313,0.3499569296836853,0.3723541498184204,0.5672644972801208,0.388760507106781,0.7189081311225891,0.4085666835308075,0.6419277787208557,0.37610316276550293,0.32596728205680847,0.4637301564216614,0.4205261170864105,0.4683673083782196,0.36958566308021545,0.45220714807510376,0.3714105784893036,0.4768992066383362,0.5736941695213318,0.47051501274108887,0.6695502996444702,0.4685213565826416,0.6242075562477112,0.4557466506958008,0.6225698590278625,0.4804193377494812,0.4456254541873932,0.6336421370506287,0.5392372012138367,0.6348919868469238,0.4914509952068329,0.6963096857070923,0.4914419651031494,0.7749921083450317,0.3705688714981079,0.4657512903213501,0.6243335604667664,0.4693757891654968,0.2280571609735489,0.4673537611961365,0.2768356204032898,0.7516488432884216,0.4926240146160126,0.9112898707389832,0.7247813940048218,0.7575083374977112,0.7804781198501587,0.4744805693626404,0.4310520589351654,-2.6138386726379395,4.847596645355225,80.44464111328125,97.45164489746094,99.99864959716797,False,99.98210144042969,0.9081655740737915,0.5588441491127014,99.99066162109375
181.jpg,0.5336689949035645,0.7933100461959839,0.24560797214508057,0.14800474047660828,28,36,True,99.98594665527344,False,100.0,False,100.0,Female,99.98761749267578,False,99.39906311035156,False,99.99803161621094,True,98.30442810058594,True,99.98605346679688,100.0,2.9802322387695312e-05,0.00018477439880371094,0.00028312206268310547,1.1920928955078125e-05,0.0,5.364418029785156e-05,0.0,0.37422674894332886,0.4681898057460785,0.6224983334541321,0.47032102942466736,0.3958992063999176,0.731718122959137,0.6027538180351257,0.7334571480751038,0.49334192276000977,0.6070101857185364,0.28312447667121887,0.4063611924648285,0.42374157905578613,0.38874998688697815,0.35267525911331177,0.3747800290584564,0.5658202171325684,0.38964956998825073,0.714683473110199,0.4094953238964081,0.6388704776763916,0.3766882121562958,0.33050668239593506,0.46672341227531433,0.4231477677822113,0.47069889307022095,0.37303221225738525,0.454612672328949,0.37517091631889343,0.4795273542404175,0.5730530619621277,0.4719375669956207,0.6668612957000732,0.46944665908813477,0.6222690343856812,0.45662909746170044,0.6210089325904846,0.48154395818710327,0.4496608078479767,0.6364734172821045,0.5414808392524719,0.6371013522148132,0.4954088628292084,0.6990715861320496,0.496439665555954,0.7784125804901123,0.37422674894332886,0.4681898057460785,0.6224983334541321,0.47032102942466736,0.23482511937618256,0.473421186208725,0.28586575388908386,0.7580525279045105,0.49931928515434265,0.9155485033988953,0.7253302931785583,0.7609603404998779,0.7763442397117615,0.4770660996437073,-0.45199501514434814,-2.1530985832214355,4.457560062408447,87.6908950805664,97.45164489746094,99.99887084960938,False,99.93457794189453,-2.0334978103637695,7.185012340545654,99.9894027709961
5.jpg,0.5449850559234619,0.7681130170822144,0.1966385841369629,0.17169499397277832,42,50,True,99.99640655517578,False,99.9904556274414,False,99.99982452392578,Female,99.68391418457031,False,99.9906997680664,False,99.99999237060547,True,98.70220947265625,True,99.89410400390625,100.0,0.0,1.1920928955078125e-05,0.0002980232238769531,0.0,0.0,0.0,0.0,0.37788254022598267,0.47531217336654663,0.6213104128837585,0.4659787714481354,0.39776694774627686,0.7346793413162231,0.6010442972183228,0.7259042859077454,0.5432196855545044,0.6162392497062683,0.27046963572502136,0.41610223054885864,0.4431409239768982,0.3983132541179657,0.36445003747940063,0.38580024242401123,0.582375168800354,0.3939536511898041,0.693347156047821,0.40077662467956543,0.6448555588722229,0.376653254032135,0.32843104004859924,0.474896639585495,0.42530614137649536,0.4757899045944214,0.37916406989097595,0.4625268578529358,0.378650963306427,0.4868319630622864,0.5722312927246094,0.4703511595726013,0.6582778692245483,0.4623561501502991,0.6235385537147522,0.45340606570243835,0.6197584867477417,0.47751569747924805,0.46965527534484863,0.6421157121658325,0.559764564037323,0.6388185620307922,0.518647313117981,0.7025822997093201,0.5122622847557068,0.779668390750885,0.37788254022598267,0.47531217336654663,0.6213104128837585,0.4659787714481354,0.16357363760471344,0.4733029007911682,0.22248323261737823,0.7530173659324646,0.49311137199401855,0.9105116128921509,0.6530276536941528,0.7379594445228577,0.6938897371292114,0.4552338421344757,0.5899026989936829,13.483373641967773,-0.6359072923660278,78.21334838867188,96.61495208740234,99.99915313720703,False,99.86617279052734,-3.3918240070343018,3.414163827896118,99.99188995361328
57.jpg,0.5639756321907043,0.7587326169013977,0.22561722993850708,0.14730538427829742,6,14,True,99.79753112792969,False,99.99205780029297,False,99.99990844726562,Female,99.86892700195312,False,98.45329284667969,False,99.99872589111328,True,97.48927307128906,False,88.13668060302734,100.0,0.003820657730102539,3.5762786865234375e-05,0.0,0.0,5.9604644775390625e-06,2.9802322387695312e-05,0.0,0.3716687858104706,0.4677543044090271,0.6228528022766113,0.4681665599346161,0.39271512627601624,0.7187970280647278,0.6021548509597778,0.7191795110702515,0.48863542079925537,0.6015690565109253,0.28140687942504883,0.40743106603622437,0.4211675822734833,0.39136186242103577,0.3501656651496887,0.37793707847595215,0.5643125772476196,0.39129161834716797,0.716956615447998,0.4076618254184723,0.6385571360588074,0.37793025374412537,0.32811450958251953,0.46613630652427673,0.4212615489959717,0.4695933759212494,0.37047702074050903,0.45474305748939514,0.37274473905563354,0.47843116521835327,0.572822630405426,0.4697916805744171,0.6679623126983643,0.4665950834751129,0.6223801374435425,0.45504429936408997,0.6212295293807983,0.47878187894821167,0.4468192756175995,0.6289708018302917,0.5392152070999146,0.629052996635437,0.4924252927303314,0.6888766884803772,0.4937950372695923,0.7645711302757263,0.3716687858104706,0.4677543044090271,0.6228528022766113,0.4681665599346161,0.23694463074207306,0.4686583876609802,0.287797212600708,0.7427303791046143,0.49802127480506897,0.8956919312477112,0.7296960949897766,0.7430834770202637,0.7824438214302063,0.4688335359096527,-0.22229516506195068,-3.0105948448181152,3.2904624938964844,84.04291534423828,94.08262634277344,99.99932098388672,False,99.44711303710938,-4.000777721405029,-0.20155709981918335,99.98430633544922
43.jpg,0.553952693939209,0.7801157236099243,0.2023829221725464,0.1443398892879486,31,39,True,99.97456359863281,False,99.99192810058594,False,99.9998779296875,Female,99.9972915649414,False,99.99887084960938,False,100.0,True,98.6849136352539,True,99.7344741821289,100.0,0.00017881393432617188,0.0008642673492431641,0.0030547380447387695,1.7881393432617188e-05,0.0,0.00013113021850585938,1.1920928955078125e-05,0.3743766248226166,0.4685978889465332,0.6288827657699585,0.46628260612487793,0.39422211050987244,0.7288581728935242,0.6063191294670105,0.7261389493942261,0.5292665362358093,0.6005604863166809,0.2696242034435272,0.40936633944511414,0.4375651776790619,0.3873235285282135,0.35875239968299866,0.3750052750110626,0.582909107208252,0.3864756226539612,0.7113608121871948,0.4057062566280365,0.6514996290206909,0.3731338381767273,0.32527995109558105,0.4682289659976959,0.4242742359638214,0.4700785279273987,0.37505894899368286,0.4549020230770111,0.37538111209869385,0.4797925651073456,0.5778968334197998,0.46879979968070984,0.6697804927825928,0.46504899859428406,0.6304040551185608,0.45266595482826233,0.6272187232971191,0.4773789048194885,0.4633423984050751,0.6328586339950562,0.557146430015564,0.6319852471351624,0.5124926567077637,0.693867564201355,0.5080246329307556,0.7730201482772827,0.3743766248226166,0.4685978889465332,0.6288827657699585,0.46628260612487793,0.17917467653751373,0.47956421971321106,0.2357223927974701,0.7614085674285889,0.49484696984291077,0.9107720851898193,0.6844482421875,0.757867157459259,0.7328281998634338,0.4756186306476593,0.21992537379264832,4.831591606140137,5.428597927093506,74.25091552734375,95.51618957519531,99.99868774414062,False,99.83383178710938,-5.7140421867370605,4.659599304199219,99.99178314208984
55.jpg,0.5975854396820068,0.8134000301361084,0.26345133781433105,0.1495114266872406,12,18,True,99.75494384765625,False,70.3304672241211,False,95.03168487548828,Male,93.23053741455078,False,99.90990447998047,False,99.9997787475586,True,98.58949279785156,True,99.75054168701172,100.0,0.0004172325134277344,0.01055598258972168,0.0011026859283447266,0.00017881393432617188,5.9604644775390625e-06,0.0011146068572998047,5.9604644775390625e-06,0.3701987862586975,0.4633881449699402,0.6233752965927124,0.4810740351676941,0.39888104796409607,0.708820104598999,0.6112861633300781,0.7250511646270752,0.45348915457725525,0.6312881112098694,0.29257723689079285,0.39012089371681213,0.4058510959148407,0.403277188539505,0.34145817160606384,0.38072633743286133,0.549351692199707,0.41148731112480164,0.730168879032135,0.4176325798034668,0.6306390762329102,0.3975945711135864,0.33154672384262085,0.45561596751213074,0.42068368196487427,0.468882292509079,0.3669162392616272,0.45243021845817566,0.37151479721069336,0.47434094548225403,0.5732051730155945,0.47916552424430847,0.6738426089286804,0.4787382185459137,0.6205531358718872,0.46950623393058777,0.6219284534454346,0.4915214478969574,0.4351167678833008,0.6381797194480896,0.528039813041687,0.6438958644866943,0.4791380763053894,0.7019113302230835,0.4876016080379486,0.772101640701294,0.3701987862586975,0.4633881449699402,0.6233752965927124,0.4810740351676941,0.2969025671482086,0.4145772457122803,0.3457423746585846,0.6910228729248047,0.5112103819847107,0.888062596321106,0.788699209690094,0.7164008617401123,0.843746542930603,0.4464072287082672,-0.892631471157074,-14.083189964294434,-5.79024076461792,94.86358642578125,96.61495208740234,99.99944305419922,False,99.70886993408203,-2.479694128036499,-6.838065147399902,99.93840026855469
